Source,Type,Target,Weight
peter,Undirected,unbekannter,1
peter,Undirected,franz,1
peter,Undirected,eulalia,6
peter,Undirected,bittermann,4
peter,Undirected,der_major,5
peter,Undirected,greis,1
peter,Undirected,der_graf,3
peter,Undirected,lotte,2
peter,Undirected,graefin,3
unbekannter,Undirected,franz,8
unbekannter,Undirected,greis,1
unbekannter,Undirected,lotte,1
unbekannter,Undirected,der_major,2
unbekannter,Undirected,eulalia,1
unbekannter,Undirected,malchen,1
unbekannter,Undirected,wilhelm,1
franz,Undirected,greis,2
franz,Undirected,lotte,1
franz,Undirected,graefin,1
franz,Undirected,der_major,3
franz,Undirected,wilhelm,1
franz,Undirected,malchen,1
greis,Undirected,eulalia,1
greis,Undirected,der_major,1
eulalia,Undirected,bittermann,4
eulalia,Undirected,der_major,8
eulalia,Undirected,der_graf,4
eulalia,Undirected,graefin,7
eulalia,Undirected,lotte,2
eulalia,Undirected,malchen,1
eulalia,Undirected,wilhelm,1
bittermann,Undirected,der_major,5
bittermann,Undirected,der_graf,6
bittermann,Undirected,graefin,3
bittermann,Undirected,lotte,3
der_major,Undirected,der_graf,5
der_major,Undirected,graefin,9
der_major,Undirected,lotte,1
der_major,Undirected,wilhelm,1
der_major,Undirected,malchen,1
der_graf,Undirected,graefin,5
wilhelm,Undirected,malchen,2
