Source,Type,Target,Weight
selima,Undirected,seth,2
selima,Undirected,adam,5
selima,Undirected,eva,2
selima,Undirected,heman,1
selima,Undirected,eine_mutter,1
selima,Undirected,noch_eine,1
selima,Undirected,die_dritte,1
selima,Undirected,sunim,1
seth,Undirected,adam,8
seth,Undirected,der_todesengel,1
seth,Undirected,kain,1
seth,Undirected,eva,3
seth,Undirected,heman,1
seth,Undirected,eine_mutter,1
seth,Undirected,noch_eine,1
seth,Undirected,die_dritte,1
seth,Undirected,sunim,1
adam,Undirected,der_todesengel,1
adam,Undirected,kain,2
adam,Undirected,eva,2
adam,Undirected,heman,1
adam,Undirected,eine_mutter,1
adam,Undirected,noch_eine,1
adam,Undirected,die_dritte,1
adam,Undirected,sunim,1
eva,Undirected,heman,1
eva,Undirected,eine_mutter,1
eva,Undirected,noch_eine,1
eva,Undirected,die_dritte,1
eva,Undirected,sunim,1
heman,Undirected,eine_mutter,1
heman,Undirected,noch_eine,1
heman,Undirected,die_dritte,1
heman,Undirected,sunim,1
eine_mutter,Undirected,noch_eine,1
eine_mutter,Undirected,die_dritte,1
eine_mutter,Undirected,sunim,1
noch_eine,Undirected,die_dritte,1
noch_eine,Undirected,sunim,1
die_dritte,Undirected,sunim,1
