Id;Label
selima;Selima
seth;Seth
adam;Adam
der_todesengel;Der Todesengel
kain;Kain
eva;Eva
heman;Heman
eine_mutter;Eine Mutter
noch_eine;Noch eine
die_dritte;Die dritte
sunim;Sunim
