Source,Type,Target,Weight
schulmeister,Undirected,tobies,2
schulmeister,Undirected,gottliebchen,3
schulmeister,Undirected,erster_naturhistoriker,2
schulmeister,Undirected,zweiter_naturhistoriker,2
schulmeister,Undirected,dritter_naturhistoriker,2
schulmeister,Undirected,vierter_naturhistoriker,2
schulmeister,Undirected,teufel,3
schulmeister,Undirected,rattengift,4
schulmeister,Undirected,liddy,2
schulmeister,Undirected,wernthal,2
schulmeister,Undirected,baron,2
schulmeister,Undirected,ein_diener_1-3,1
schulmeister,Undirected,mollfels,5
schulmeister,Undirected,schmied,1
schulmeister,Undirected,gretchen,1
schulmeister,Undirected,einer_von_ihnen,1
schulmeister,Undirected,freiherr,2
schulmeister,Undirected,die_spiessgesellen,1
schulmeister,Undirected,der_hauswirt,1
schulmeister,Undirected,ein_diener_3-6a,1
schulmeister,Undirected,des_teufels_grossmutter,1
schulmeister,Undirected,nero,1
schulmeister,Undirected,der_bediente_3-6b,1
schulmeister,Undirected,grabbe,1
tobies,Undirected,gottliebchen,1
tobies,Undirected,mollfels,1
gottliebchen,Undirected,erster_naturhistoriker,1
gottliebchen,Undirected,zweiter_naturhistoriker,1
gottliebchen,Undirected,dritter_naturhistoriker,1
gottliebchen,Undirected,vierter_naturhistoriker,1
gottliebchen,Undirected,teufel,1
gottliebchen,Undirected,rattengift,2
gottliebchen,Undirected,liddy,1
gottliebchen,Undirected,wernthal,1
gottliebchen,Undirected,baron,1
gottliebchen,Undirected,ein_diener_1-3,1
gottliebchen,Undirected,schmied,1
gottliebchen,Undirected,gretchen,1
gottliebchen,Undirected,mollfels,1
teufel,Undirected,erster_naturhistoriker,2
teufel,Undirected,zweiter_naturhistoriker,1
teufel,Undirected,dritter_naturhistoriker,1
teufel,Undirected,vierter_naturhistoriker,1
teufel,Undirected,rattengift,3
teufel,Undirected,liddy,2
teufel,Undirected,wernthal,3
teufel,Undirected,baron,2
teufel,Undirected,ein_diener_1-3,1
teufel,Undirected,der_bediente_1-4,1
teufel,Undirected,schmied,1
teufel,Undirected,freiherr,3
teufel,Undirected,die_spiessgesellen,1
teufel,Undirected,mollfels,2
teufel,Undirected,der_hauswirt,1
teufel,Undirected,ein_diener_3-6a,1
