Source,Type,Target,Weight
lottchen,Undirected,cleon,7
lottchen,Undirected,siegmund,12
lottchen,Undirected,damis,9
lottchen,Undirected,julchen,9
lottchen,Undirected,simon,7
lottchen,Undirected,der_bediente,1
lottchen,Undirected,der_magister,1
cleon,Undirected,siegmund,5
cleon,Undirected,der_magister,3
cleon,Undirected,julchen,4
cleon,Undirected,simon,2
cleon,Undirected,damis,2
siegmund,Undirected,damis,2
siegmund,Undirected,simon,4
siegmund,Undirected,julchen,5
siegmund,Undirected,der_magister,3
siegmund,Undirected,der_bediente,1
damis,Undirected,julchen,11
damis,Undirected,simon,2
damis,Undirected,der_magister,1
julchen,Undirected,der_magister,5
julchen,Undirected,simon,5
der_magister,Undirected,simon,2
simon,Undirected,der_bediente,1
