Source,Type,Target,Weight
frau_selicke,Undirected,walter,3
frau_selicke,Undirected,albert,3
frau_selicke,Undirected,kopelke,2
frau_selicke,Undirected,linchen,2
frau_selicke,Undirected,wendt,2
frau_selicke,Undirected,toni,3
frau_selicke,Undirected,selicke,2
walter,Undirected,albert,3
walter,Undirected,kopelke,2
walter,Undirected,linchen,2
walter,Undirected,wendt,2
walter,Undirected,toni,3
walter,Undirected,selicke,2
albert,Undirected,kopelke,2
albert,Undirected,linchen,2
albert,Undirected,wendt,2
albert,Undirected,toni,3
albert,Undirected,selicke,2
kopelke,Undirected,linchen,1
kopelke,Undirected,wendt,2
kopelke,Undirected,toni,2
kopelke,Undirected,selicke,1
linchen,Undirected,wendt,1
linchen,Undirected,toni,2
linchen,Undirected,selicke,1
wendt,Undirected,toni,2
wendt,Undirected,selicke,1
toni,Undirected,selicke,2
