Source,Type,Target,Weight
Alle (Vor dem Tor),Undirected,Alte,1
Alle (Vor dem Tor),Undirected,Alter Bauer,1
Alle (Vor dem Tor),Undirected,Andre Handwerksbursche,1
Alle (Vor dem Tor),Undirected,Andrer Bürger,1
Alle (Vor dem Tor),Undirected,Andres Dienstmädchen,1
Alle (Vor dem Tor),Undirected,Bauern,1
Alle (Vor dem Tor),Undirected,Bauern unter der Linde,1
Alle (Vor dem Tor),Undirected,Bettler,1
Alle (Vor dem Tor),Undirected,Bürger,1
Alle (Vor dem Tor),Undirected,Bürgermädchen,1
Alle (Vor dem Tor),Undirected,Die Andre,1
Alle (Vor dem Tor),Undirected,Dritter Bürger,1
Alle (Vor dem Tor),Undirected,Ein Handwerksbursch,1
Alle (Vor dem Tor),Undirected,Ein dritter Handwerksbursch,1
Alle (Vor dem Tor),Undirected,Einige Handwerksbursche,1
Alle (Vor dem Tor),Undirected,Erster Schüler,1
Alle (Vor dem Tor),Undirected,Erstes Dienstmädchen,1
Alle (Vor dem Tor),Undirected,Faust,1
Alle (Vor dem Tor),Undirected,Fünfter Handwerksbursch,1
Alle (Vor dem Tor),Undirected,Soldaten,1
Alle (Vor dem Tor),Undirected,Vierter Handwerksbursch,1
Alle (Vor dem Tor),Undirected,Wagner,1
Alle (Vor dem Tor),Undirected,Zweiter Handwerksbursch,1
Alle (Vor dem Tor),Undirected,Zweiter Schüler,1
Alter Bauer,Undirected,Andre Handwerksbursche,1
Alter Bauer,Undirected,Andrer Bürger,1
Alter Bauer,Undirected,Andres Dienstmädchen,1
Alter Bauer,Undirected,Bauern,1
Alter Bauer,Undirected,Bauern unter der Linde,1
Alter Bauer,Undirected,Bettler,1
Alter Bauer,Undirected,Bürger,1
Alter Bauer,Undirected,Bürgermädchen,1
Alter Bauer,Undirected,Die Andre,1
Alter Bauer,Undirected,Dritter Bürger,1
Alter Bauer,Undirected,Ein Handwerksbursch,1
Alter Bauer,Undirected,Ein dritter Handwerksbursch,1
Alter Bauer,Undirected,Einige Handwerksbursche,1
Alter Bauer,Undirected,Erster Schüler,1
Alter Bauer,Undirected,Erstes Dienstmädchen,1
Alter Bauer,Undirected,Faust,1
Alter Bauer,Undirected,Fünfter Handwerksbursch,1
Alter Bauer,Undirected,Soldaten,1
Alter Bauer,Undirected,Vierter Handwerksbursch,1
Alter Bauer,Undirected,Wagner,1
Alter Bauer,Undirected,Zweiter Handwerksbursch,1
Alter Bauer,Undirected,Zweiter Schüler,1
Alte,Undirected,Alter Bauer,1
Alte,Undirected,Andre Handwerksbursche,1
