Source,Type,Target,Weight
A Dwarf,Undirected,A Woman Giant,2
A Dwarf,Undirected,Ariadne,2
A Dwarf,Undirected,Aurelia,2
A Dwarf,Undirected,Beaumond,2
A Dwarf,Undirected,Blunt,2
A Dwarf,Undirected,Guardian,1
A Dwarf,Undirected,Harlequin,1
A Dwarf,Undirected,Hunt,1
A Dwarf,Undirected,La Nuche,2
A Dwarf,Undirected,Lucia,1
A Dwarf,Undirected,Nicholas Fetherfool,2
A Dwarf,Undirected,Petronella Elenora,1
A Dwarf,Undirected,Sancho,1
A Dwarf,Undirected,Shift,2
A Dwarf,Undirected,Willmore,2
A Porter,Undirected,Ariadne,1
A Porter,Undirected,Aurelia,1
A Porter,Undirected,Beaumond,1
A Porter,Undirected,Belvile,1
A Porter,Undirected,Blunt,1
A Porter,Undirected,Don Carlo,1
A Porter,Undirected,La Nuche,1
A Porter,Undirected,Lucia,1
A Porter,Undirected,Nicholas Fetherfool,1
A Porter,Undirected,Petronella Elenora,1
A Porter,Undirected,Shift,1
A Porter,Undirected,Willmore,1
A Servant,Undirected,Belvile,1
A Servant,Undirected,Blunt,1
A Servant,Undirected,Don Pedro,1
A Servant,Undirected,Florinda,1
A Servant,Undirected,Frederick,1
A Servant,Undirected,Hellena,1
A Servant,Undirected,Page to Hellena,1
A Servant,Undirected,Valeria,1
A Servant,Undirected,Willmore,1
A Woman Giant,Undirected,Ariadne,2
A Woman Giant,Undirected,Aurelia,2
A Woman Giant,Undirected,Beaumond,2
A Woman Giant,Undirected,Blunt,2
A Woman Giant,Undirected,Guardian,1
A Woman Giant,Undirected,Harlequin,1
A Woman Giant,Undirected,Hunt,1
A Woman Giant,Undirected,La Nuche,2
A Woman Giant,Undirected,Lucia,1
A Woman Giant,Undirected,Nicholas Fetherfool,2
A Woman Giant,Undirected,Petronella Elenora,1
A Woman Giant,Undirected,Sancho,1
A Woman Giant,Undirected,Shift,2
A Woman Giant,Undirected,Willmore,2
Abevile,Undirected,Ariadne,1
Abevile,Undirected,Aurelia,1
Abevile,Undirected,Beaumond,1
Abevile,Undirected,Don Carlo,1
Abevile,Undirected,Harlequin,1
Abevile,Undirected,La Nuche,1
Abevile,Undirected,Lucia,1
Abevile,Undirected,Nicholas Fetherfool,1
Abevile,Undirected,Petronella Elenora,1
Abevile,Undirected,Sancho,1
Abevile,Undirected,Willmore,1
Angelica Bianca,Undirected,Belvile,4
Angelica Bianca,Undirected,Blunt,3
Angelica Bianca,Undirected,Blunt’s Man,1
Angelica Bianca,Undirected,Boy to Willmore,1
Angelica Bianca,Undirected,Bravo,1
Angelica Bianca,Undirected,Callis,1
Angelica Bianca,Undirected,Don Antonio,2
Angelica Bianca,Undirected,Don Pedro,3
Angelica Bianca,Undirected,Florinda,3
Angelica Bianca,Undirected,Frederick,4
Angelica Bianca,Undirected,Hellena,3
Angelica Bianca,Undirected,Moretta,4
Angelica Bianca,Undirected,Page to Don Antonio,1
Angelica Bianca,Undirected,Sancho,1
Angelica Bianca,Undirected,Sebastian,1
Angelica Bianca,Undirected,Stephano,1
Angelica Bianca,Undirected,Valeria,2
Angelica Bianca,Undirected,Willmore,5
Ariadne,Undirected,Aurelia,5
Ariadne,Undirected,Beaumond,7
Ariadne,Undirected,Belvile,1
Ariadne,Undirected,Blunt,4
Ariadne,Undirected,Don Carlo,3
Ariadne,Undirected,Guardian,1
Ariadne,Undirected,Harlequin,2
