Id;Label
licht;Licht
adam;Adam
der_bediente;Der Bediente
erste_magd;Erste Magd
zweite_magd;Zweite Magd
walter;Walter
der_buettel;Der Büttel
frau_marthe;Frau Marthe
veit;Veit
ruprecht;Ruprecht
eve;Eve
frau_brigitte;Frau Brigitte
mehrere;Mehrere
