Id;Label
soldat;Der Soldat
dirne;Die Dirne
stubenmaedchen;Das Stubenmädchen
der_junge_herr;Der junge Herr
die_junge_frau;Die junge Frau
der_gatte;Der Gatte
das_suesse_maedel;Das süße Mädel
der_dichter;Der Dichter
schauspielerin;Die Schauspielerin
graf;Der Graf
stubenmaedchen_letzte_szene;Stubenmädchen (letzte Szene)
