Id;Label
rauch;Rauch
der_ausrufer;Der Ausrufer
speer;Speer
der_liliputaner;Der Liliputaner
karoline;Karoline
kasimir;Kasimir
schuerzinger;Schürzinger
der_merkl_franz;Der Merkl Franz
erna;Erna
elli;Elli
maria;Maria
juanita;Juanita
die_dicke_dame;Die dicke Dame
alles;Alles
kellnerin;Die Kellnerin
der_sanitaeter;Der Sanitäter
der_arzt;Der Arzt
