Id;Label
peter;Peter
unbekannter;Ein Unbekannter
franz;Franz
greis;Ein Greis
eulalia;Eulalia
bittermann;Bittermann
der_major;Major von der Horst
der_graf;Der Graf
graefin;Die Gräfin
lotte;Lotte
wilhelm;Wilhelm
malchen;Malchen
