Id;Label
der_prinz;Der Prinz
der_kammerdiener;Der Kammerdiener
conti;Conti
marinelli;Marinelli
camillo_rota;Camillo Rota
claudia;Claudia
pirro;Pirro
odoardo;Odoardo
angelo;Angelo
emilia;Emilia
appiani;Appiani
battista;Battista
orsina;Orsina
