Source,Type,Target,Weight
miller,Undirected,millerin,7
miller,Undirected,wurm,2
miller,Undirected,luise,7
miller,Undirected,ferdinand,8
miller,Undirected,praesident,3
millerin,Undirected,wurm,1
millerin,Undirected,luise,4
millerin,Undirected,ferdinand,3
millerin,Undirected,praesident,2
wurm,Undirected,praesident,4
wurm,Undirected,ein_kammerdiener_1-5,1
wurm,Undirected,kammerdiener_3-1,1
wurm,Undirected,luise,1
wurm,Undirected,ferdinand,1
luise,Undirected,ferdinand,7
luise,Undirected,praesident,1
luise,Undirected,lady,1
ferdinand,Undirected,praesident,5
ferdinand,Undirected,lady,1
ferdinand,Undirected,kammerdiener_4-1,1
ferdinand,Undirected,hofmarschall,1
praesident,Undirected,ein_kammerdiener_1-5,1
praesident,Undirected,hofmarschall,2
praesident,Undirected,kammerdiener_3-1,1
hofmarschall,Undirected,kammerdiener_4-9,1
hofmarschall,Undirected,lady,1
hofmarschall,Undirected,sophie,1
hofmarschall,Undirected,alle_bediente,1
sophie,Undirected,lady,4
sophie,Undirected,kammerdiener_2-2,1
sophie,Undirected,bedienter,1
sophie,Undirected,ein_kammerdiener_4-6,1
sophie,Undirected,kammerdiener_4-9,1
sophie,Undirected,alle_bediente,1
lady,Undirected,kammerdiener_2-2,1
lady,Undirected,bedienter,1
lady,Undirected,ein_kammerdiener_4-6,1
lady,Undirected,kammerdiener_4-9,1
lady,Undirected,alle_bediente,1
kammerdiener_2-2,Undirected,bedienter,1
kammerdiener_4-9,Undirected,alle_bediente,1
