Source,Type,Target,Weight
daja,Undirected,nathan,8
daja,Undirected,recha,5
daja,Undirected,tempelherr,4
nathan,Undirected,recha,3
nathan,Undirected,derwisch,2
nathan,Undirected,tempelherr,6
nathan,Undirected,saladin,3
nathan,Undirected,klosterbruder,2
nathan,Undirected,sittah,1
recha,Undirected,tempelherr,2
recha,Undirected,sittah,3
recha,Undirected,saladin,2
derwisch,Undirected,saladin,1
derwisch,Undirected,sittah,1
tempelherr,Undirected,klosterbruder,3
tempelherr,Undirected,patriarch,1
tempelherr,Undirected,saladin,2
tempelherr,Undirected,sittah,1
klosterbruder,Undirected,patriarch,1
sittah,Undirected,saladin,8
sittah,Undirected,ein_sklave,1
saladin,Undirected,ein_sklave,1
saladin,Undirected,ein_mameluck,1
saladin,Undirected,zweiter_mameluck,1
saladin,Undirected,dritter_mameluck,1
saladin,Undirected,mansor,1
ein_mameluck,Undirected,zweiter_mameluck,1
ein_mameluck,Undirected,dritter_mameluck,1
zweiter_mameluck,Undirected,dritter_mameluck,1
